.HEADER
..NAMES
Time,V U2.H8
.DATA
1.90324e-08,0.5463
1.90557e-08,0.4331
1.90789e-08,0.3329
1.91022e-08,0.2486
1.91255e-08,0.1797
1.91487e-08,0.1256
1.91720e-08,0.0846
1.91953e-08,0.0562
1.92185e-08,0.0338
1.92418e-08,0.0124
1.92651e-08,-0.0109
1.92883e-08,-0.0385
1.93116e-08,-0.0687
1.93349e-08,-0.0976
1.93581e-08,-0.1218
1.93814e-08,-0.1362
1.94047e-08,-0.1371
1.94279e-08,-0.1233
1.94512e-08,-0.0981
1.94745e-08,-0.0667
1.94977e-08,-0.0314
1.95210e-08,0.0036
1.95443e-08,0.0341
1.95675e-08,0.0578
1.95908e-08,0.0724
1.96141e-08,0.0780
1.96373e-08,0.0767
1.96606e-08,0.0710
1.96839e-08,0.0634
1.97071e-08,0.0562
1.97304e-08,0.0520
1.97537e-08,0.0514
1.97769e-08,0.0527
1.98002e-08,0.0547
1.98235e-08,0.0566
1.98468e-08,0.0576
1.98700e-08,0.0570
1.98933e-08,0.0535
1.99166e-08,0.0459
1.99398e-08,0.0342
1.99631e-08,0.0193
1.99864e-08,0.0031
2.00096e-08,-0.0126
2.00329e-08,-0.0254
2.00562e-08,-0.0332
2.00794e-08,-0.0355
2.01027e-08,-0.0332
2.01260e-08,-0.0279
2.01492e-08,-0.0212
2.01725e-08,-0.0145
2.01958e-08,-0.0087
2.02190e-08,-0.0049
2.02423e-08,-0.0036
2.02656e-08,-0.0047
2.02888e-08,-0.0071
2.03121e-08,-0.0096
2.03354e-08,-0.0113
2.03586e-08,-0.0112
2.03819e-08,-0.0089
2.04052e-08,-0.0045
2.04284e-08,0.0010
2.04517e-08,0.0065
2.04750e-08,0.0112
2.04982e-08,0.0149
2.05215e-08,0.0176
2.05448e-08,0.0191
2.05680e-08,0.0190
2.05913e-08,0.0172
2.06146e-08,0.0140
2.06378e-08,0.0100
2.06611e-08,0.0058
2.06844e-08,0.0022
2.07076e-08,-0.0001
2.07309e-08,-0.0006
2.07542e-08,0.0003
2.07774e-08,0.0019
2.08007e-08,0.0036
2.08240e-08,0.0049
2.08472e-08,0.0057
2.08705e-08,0.0055
2.08938e-08,0.0042
2.09170e-08,0.0020
2.09403e-08,-0.0006
2.09636e-08,0.0004
2.09868e-08,0.0129
2.10101e-08,0.0548
2.10334e-08,0.1234
2.10566e-08,0.2150
2.10799e-08,0.3309
2.11032e-08,0.4492
2.11264e-08,0.5698
2.11497e-08,0.6908
2.11730e-08,0.8001
2.11962e-08,0.9023
2.12195e-08,0.9921
2.12428e-08,1.0656
2.12660e-08,1.1213
2.12893e-08,1.1574
2.13126e-08,1.1817
2.13358e-08,1.2013
2.13591e-08,1.2167
2.13824e-08,1.2275
2.14056e-08,1.2114
2.14289e-08,1.1617
2.14522e-08,1.0828
2.14754e-08,0.9665
2.14987e-08,0.8332
2.15220e-08,0.6908
2.15452e-08,0.5378
2.15685e-08,0.3898
2.15918e-08,0.2454
2.16150e-08,0.1105
2.16383e-08,-0.0039
2.16616e-08,-0.0927
2.16848e-08,-0.1488
2.17081e-08,-0.1778
2.17314e-08,-0.1921
2.17546e-08,-0.1999
2.17779e-08,-0.2093
2.18012e-08,-0.2195
2.18244e-08,-0.2261
2.18477e-08,-0.2269
2.18710e-08,-0.2188
2.18942e-08,-0.2021
2.19175e-08,-0.1786
2.19408e-08,-0.1492
2.19640e-08,-0.1153
2.19873e-08,-0.0734
2.20106e-08,-0.0236
2.20338e-08,0.0285
2.20571e-08,0.0772
2.20804e-08,0.1147
2.21037e-08,0.1374
2.21269e-08,0.1478
2.21502e-08,0.1489
2.21735e-08,0.1449
2.21967e-08,0.1377
2.22200e-08,0.1277
2.22433e-08,0.1152
2.22665e-08,0.0996
2.22898e-08,0.0830
2.23131e-08,0.0695
2.23363e-08,0.0610
2.23596e-08,0.0572
2.23829e-08,0.0543
2.24061e-08,0.0477
2.24294e-08,0.0351
2.24527e-08,0.0174
2.24759e-08,-0.0024
2.24992e-08,-0.0208
2.25225e-08,-0.0361
2.25457e-08,-0.0469
2.25690e-08,-0.0540
2.25923e-08,-0.0583
2.26155e-08,-0.0593
2.26388e-08,-0.0563
2.26621e-08,-0.0485
2.26853e-08,-0.0368
2.27086e-08,-0.0244
2.27319e-08,-0.0144
2.27551e-08,-0.0087
2.27784e-08,-0.0066
2.28017e-08,-0.0061
2.28249e-08,-0.0052
2.28482e-08,-0.0028
2.28715e-08,0.0009
2.28947e-08,0.0048
2.29180e-08,0.0077
2.29413e-08,0.0096
2.29645e-08,0.0118
2.29878e-08,0.0153
2.30111e-08,0.0204
2.30343e-08,0.0268
2.30576e-08,0.0370
2.30809e-08,0.0605
2.31041e-08,0.1109
2.31274e-08,0.1784
2.31507e-08,0.2718
2.31739e-08,0.3816
2.31972e-08,0.4907
2.32205e-08,0.6091
2.32437e-08,0.7213
2.32670e-08,0.8255
2.32903e-08,0.9230
2.33135e-08,1.0072
2.33368e-08,1.0775
2.33601e-08,1.1292
2.33833e-08,1.1630
2.34066e-08,1.1865
2.34299e-08,1.2032
2.34531e-08,1.2138
2.34764e-08,1.2126
2.34997e-08,1.1773
2.35229e-08,1.1136
2.35462e-08,1.0185
2.35695e-08,0.8931
2.35927e-08,0.7591
2.36160e-08,0.6116
2.36393e-08,0.4637
2.36625e-08,0.3231
2.36858e-08,0.1866
2.37091e-08,0.0645
2.37323e-08,-0.0370
2.37556e-08,-0.1117
2.37789e-08,-0.1562
2.38021e-08,-0.1807
2.38254e-08,-0.1942
2.38487e-08,-0.2043
2.38719e-08,-0.2128
2.38952e-08,-0.2026
2.39185e-08,-0.1494
2.39417e-08,-0.0609
2.39650e-08,0.0664
2.39883e-08,0.2256
2.40115e-08,0.3868
2.40348e-08,0.5557
2.40581e-08,0.7238
2.40813e-08,0.8848
2.41046e-08,1.0403
2.41279e-08,1.1773
2.41511e-08,1.2877
2.41744e-08,1.3609
2.41977e-08,1.3968
2.42209e-08,1.4099
2.42442e-08,1.4118
2.42675e-08,1.4105
2.42907e-08,1.4058
2.43140e-08,1.3794
2.43373e-08,1.3150
