.HEADER
..NAMES
Time,V U2.B8
.DATA
7.16623e-08,0.4951
7.16720e-08,0.5115
7.16816e-08,0.5251
7.16913e-08,0.5335
7.17009e-08,0.5361
7.17106e-08,0.5344
7.17202e-08,0.5314
7.17299e-08,0.5299
7.17395e-08,0.5314
7.17492e-08,0.5356
7.17588e-08,0.5406
7.17684e-08,0.5443
7.17781e-08,0.5453
7.17877e-08,0.5426
7.17974e-08,0.5348
7.18070e-08,0.5208
7.18167e-08,0.5011
7.18263e-08,0.4777
7.18360e-08,0.4535
7.18456e-08,0.4311
7.18552e-08,0.4123
7.18649e-08,0.3977
7.18745e-08,0.3872
7.18842e-08,0.3808
7.18938e-08,0.3787
7.19035e-08,0.3816
7.19131e-08,0.3909
7.19228e-08,0.4074
7.19324e-08,0.4313
7.19421e-08,0.4613
7.19517e-08,0.4961
7.19613e-08,0.5349
7.19710e-08,0.5772
7.19806e-08,0.6227
7.19903e-08,0.6695
7.19999e-08,0.7145
7.20096e-08,0.7548
7.20192e-08,0.7885
7.20289e-08,0.8156
7.20385e-08,0.8311
7.20482e-08,0.8235
7.20578e-08,0.8009
7.20674e-08,0.7681
7.20771e-08,0.7152
7.20867e-08,0.6548
7.20964e-08,0.6021
7.21060e-08,0.5457
7.21157e-08,0.4914
7.21253e-08,0.4492
7.21350e-08,0.4115
7.21446e-08,0.3754
7.21542e-08,0.3503
7.21639e-08,0.3339
7.21735e-08,0.3206
7.21832e-08,0.3143
7.21928e-08,0.3165
7.22025e-08,0.3191
7.22121e-08,0.3227
7.22218e-08,0.3314
7.22314e-08,0.3422
7.22411e-08,0.3564
7.22507e-08,0.3743
7.22603e-08,0.3878
7.22700e-08,0.3953
7.22796e-08,0.4010
7.22893e-08,0.4068
7.22989e-08,0.4139
7.23086e-08,0.4239
7.23182e-08,0.4352
7.23279e-08,0.4444
7.23375e-08,0.4530
7.23471e-08,0.4631
7.23568e-08,0.4711
7.23664e-08,0.4737
7.23761e-08,0.4716
7.23857e-08,0.4639
7.23954e-08,0.4499
7.24050e-08,0.4319
7.24147e-08,0.4143
7.24243e-08,0.4010
7.24339e-08,0.3976
7.24436e-08,0.4083
7.24532e-08,0.4319
7.24629e-08,0.4642
7.24725e-08,0.5007
7.24822e-08,0.5346
7.24918e-08,0.5589
7.25015e-08,0.5712
7.25111e-08,0.5720
7.25208e-08,0.5615
7.25304e-08,0.5419
7.25400e-08,0.5160
7.25497e-08,0.4847
7.25593e-08,0.4481
7.25690e-08,0.4074
7.25786e-08,0.3633
7.25883e-08,0.3163
7.25979e-08,0.2684
7.26076e-08,0.2213
7.26172e-08,0.1753
7.26268e-08,0.1308
7.26365e-08,0.0889
7.26461e-08,0.0515
7.26558e-08,0.0204
7.26654e-08,-0.0032
7.26751e-08,-0.0203
7.26847e-08,-0.0334
7.26944e-08,-0.0444
7.27040e-08,-0.0548
7.27137e-08,-0.0649
7.27233e-08,-0.0739
7.27329e-08,-0.0809
7.27426e-08,-0.0849
7.27522e-08,-0.0845
7.27619e-08,-0.0795
7.27715e-08,-0.0714
7.27812e-08,-0.0615
7.27908e-08,-0.0505
7.28005e-08,-0.0400
7.28101e-08,-0.0323
7.28198e-08,-0.0294
7.28294e-08,-0.0326
7.28390e-08,-0.0419
7.28487e-08,-0.0553
7.28583e-08,-0.0696
7.28680e-08,-0.0817
7.28776e-08,-0.0895
7.28873e-08,-0.0917
7.28969e-08,-0.0886
7.29066e-08,-0.0820
7.29162e-08,-0.0741
7.29258e-08,-0.0668
7.29355e-08,-0.0615
7.29451e-08,-0.0583
7.29548e-08,-0.0567
7.29644e-08,-0.0560
7.29741e-08,-0.0558
7.29837e-08,-0.0563
7.29934e-08,-0.0577
7.30030e-08,-0.0606
7.30127e-08,-0.0652
7.30223e-08,-0.0715
7.30319e-08,-0.0790
7.30416e-08,-0.0871
7.30512e-08,-0.0951
7.30609e-08,-0.1026
7.30705e-08,-0.1088
7.30802e-08,-0.1130
7.30898e-08,-0.1144
7.30995e-08,-0.1128
7.31091e-08,-0.1080
7.31187e-08,-0.1010
7.31284e-08,-0.0932
7.31380e-08,-0.0861
7.31477e-08,-0.0808
7.31573e-08,-0.0772
7.31670e-08,-0.0744
7.31766e-08,-0.0713
7.31863e-08,-0.0667
7.31959e-08,-0.0600
7.32055e-08,-0.0509
7.32152e-08,-0.0397
7.32248e-08,-0.0272
7.32345e-08,-0.0143
7.32441e-08,-0.0024
7.32538e-08,0.0074
7.32634e-08,0.0141
7.32731e-08,0.0173
7.32827e-08,0.0172
7.32924e-08,0.0147
7.33020e-08,0.0114
7.33116e-08,0.0086
7.33213e-08,0.0071
7.33309e-08,0.0070
7.33406e-08,0.0078
7.33502e-08,0.0087
7.33599e-08,0.0095
7.33695e-08,0.0099
7.33792e-08,0.0103
7.33888e-08,0.0110
7.33985e-08,0.0124
7.34081e-08,0.0148
7.34177e-08,0.0179
7.34274e-08,0.0212
7.34370e-08,0.0242
7.34467e-08,0.0264
7.34563e-08,0.0273
7.34660e-08,0.0269
7.34756e-08,0.0252
7.34853e-08,0.0226
7.34949e-08,0.0195
7.35045e-08,0.0163
7.35142e-08,0.0138
7.35238e-08,0.0124
7.35335e-08,0.0127
7.35431e-08,0.0147
7.35528e-08,0.0181
7.35624e-08,0.0221
7.35721e-08,0.0257
7.35817e-08,0.0281
7.35914e-08,0.0290
7.36010e-08,0.0284
7.36106e-08,0.0269
7.36203e-08,0.0254
7.36299e-08,0.0246
7.36396e-08,0.0249
7.36492e-08,0.0263
7.36589e-08,0.0286
7.36685e-08,0.0314
7.36782e-08,0.0341
7.36878e-08,0.0363
7.36974e-08,0.0376
7.37071e-08,0.0378
7.37167e-08,0.0367
7.37264e-08,0.0347
7.37360e-08,0.0322
7.37457e-08,0.0296
7.37553e-08,0.0272
7.37650e-08,0.0249
7.37746e-08,0.0227
7.37842e-08,0.0202
7.37939e-08,0.0172
7.38035e-08,0.0137
7.38132e-08,0.0101
7.38228e-08,0.0070
7.38325e-08,0.0046
7.38421e-08,0.0034
7.38518e-08,0.0031
7.38614e-08,0.0038
7.38711e-08,0.0049
7.38807e-08,0.0062
7.38903e-08,0.0071
7.39000e-08,0.0075
7.39096e-08,0.0048
7.39193e-08,0.0039
7.39289e-08,0.0134
7.39386e-08,0.0312
7.39482e-08,0.0532
7.39579e-08,0.0830
7.39675e-08,0.1211
7.39771e-08,0.1669
7.39868e-08,0.2256
7.39964e-08,0.2927
7.40061e-08,0.3575
7.40157e-08,0.4161
7.40254e-08,0.4673
7.40350e-08,0.5086
7.40447e-08,0.5414
7.40543e-08,0.5684
7.40640e-08,0.5883
7.40736e-08,0.6012
7.40832e-08,0.6101
7.40929e-08,0.6160
7.41025e-08,0.6183
7.41122e-08,0.6187
7.41218e-08,0.6184
7.41315e-08,0.6173
7.41411e-08,0.6162
7.41508e-08,0.6163
7.41604e-08,0.6165
7.41701e-08,0.6168
7.41797e-08,0.6177
7.41893e-08,0.6184
7.41990e-08,0.6182
7.42086e-08,0.6177
7.42183e-08,0.6167
7.42279e-08,0.6139
7.42376e-08,0.6101
7.42472e-08,0.6073
7.42569e-08,0.6063
7.42665e-08,0.6076
7.42761e-08,0.6121
7.42858e-08,0.6201
7.42954e-08,0.6309
7.43051e-08,0.6432
7.43147e-08,0.6536
7.43244e-08,0.6583
7.43340e-08,0.6557
7.43437e-08,0.6464
7.43533e-08,0.6306
7.43630e-08,0.6086
7.43726e-08,0.5822
7.43822e-08,0.5537
7.43919e-08,0.5267
7.44015e-08,0.5059
7.44112e-08,0.4951
7.44208e-08,0.4955
7.44305e-08,0.5065
7.44401e-08,0.5265
7.44498e-08,0.5523
7.44594e-08,0.5809
7.44690e-08,0.6106
7.44787e-08,0.6411
7.44883e-08,0.6728
7.44980e-08,0.7059
7.45076e-08,0.7395
7.45173e-08,0.7715
7.45269e-08,0.8010
7.45366e-08,0.8248
7.45462e-08,0.8260
7.45558e-08,0.8082
7.45655e-08,0.7784
7.45751e-08,0.7264
7.45848e-08,0.6607
7.45944e-08,0.6030
7.46041e-08,0.5460
7.46137e-08,0.4911
7.46234e-08,0.4501
7.46330e-08,0.4179
7.46427e-08,0.3868
7.46523e-08,0.3643
7.46619e-08,0.3497
7.46716e-08,0.3343
7.46812e-08,0.3211
7.46909e-08,0.3147
7.47005e-08,0.3094
7.47102e-08,0.3062
7.47198e-08,0.3115
7.47295e-08,0.3244
7.47391e-08,0.3440
7.47487e-08,0.3713
7.47584e-08,0.3973
7.47680e-08,0.4160
7.47777e-08,0.4292
7.47873e-08,0.4379
7.47970e-08,0.4422
7.48066e-08,0.4450
7.48163e-08,0.4469
7.48259e-08,0.4460
7.48356e-08,0.4446
7.48452e-08,0.4466
7.48548e-08,0.4503
7.48645e-08,0.4521
7.48741e-08,0.4513
7.48838e-08,0.4467
7.48934e-08,0.4361
7.49031e-08,0.4212
7.49127e-08,0.4065
7.49224e-08,0.3963
7.49320e-08,0.3966
7.49417e-08,0.4126
7.49513e-08,0.4440
7.49609e-08,0.4858
7.49706e-08,0.5318
7.49802e-08,0.5738
7.49899e-08,0.6033
7.49995e-08,0.6169
7.50092e-08,0.6160
7.50188e-08,0.6023
7.50285e-08,0.5788
7.50381e-08,0.5498
7.50477e-08,0.5171
7.50574e-08,0.4810
7.50670e-08,0.4424
7.50767e-08,0.4015
7.50863e-08,0.3577
7.50960e-08,0.3115
7.51056e-08,0.2641
7.51153e-08,0.2153
7.51249e-08,0.1652
7.51346e-08,0.1158
7.51442e-08,0.0699
7.51538e-08,0.0310
7.51635e-08,0.0017
7.51731e-08,-0.0182
7.51828e-08,-0.0313
7.51924e-08,-0.0404
7.52021e-08,-0.0479
7.52117e-08,-0.0554
7.52214e-08,-0.0627
7.52310e-08,-0.0695
7.52406e-08,-0.0747
7.52503e-08,-0.0769
7.52599e-08,-0.0747
7.52696e-08,-0.0690
7.52792e-08,-0.0607
7.52889e-08,-0.0507
7.52985e-08,-0.0406
7.53082e-08,-0.0331
7.53178e-08,-0.0306
7.53274e-08,-0.0346
7.53371e-08,-0.0453
7.53467e-08,-0.0605
7.53564e-08,-0.0765
7.53660e-08,-0.0892
7.53757e-08,-0.0961
7.53853e-08,-0.0957
7.53950e-08,-0.0886
7.54046e-08,-0.0774
7.54143e-08,-0.0653
7.54239e-08,-0.0553
7.54335e-08,-0.0493
7.54432e-08,-0.0475
7.54528e-08,-0.0489
7.54625e-08,-0.0521
7.54721e-08,-0.0555
7.54818e-08,-0.0586
7.54914e-08,-0.0613
7.55011e-08,-0.0642
7.55107e-08,-0.0677
7.55203e-08,-0.0720
7.55300e-08,-0.0774
7.55396e-08,-0.0838
7.55493e-08,-0.0911
7.55589e-08,-0.0991
7.55686e-08,-0.1070
7.55782e-08,-0.1137
7.55879e-08,-0.1179
7.55975e-08,-0.1186
7.56072e-08,-0.1152
7.56168e-08,-0.1085
7.56264e-08,-0.1000
7.56361e-08,-0.0917
7.56457e-08,-0.0853
7.56554e-08,-0.0809
7.56650e-08,-0.0780
7.56747e-08,-0.0751
7.56843e-08,-0.0708
7.56940e-08,-0.0641
7.57036e-08,-0.0547
7.57133e-08,-0.0427
7.57229e-08,-0.0290
7.57325e-08,-0.0148
7.57422e-08,-0.0018
7.57518e-08,0.0084
7.57615e-08,0.0146
7.57711e-08,0.0165
7.57808e-08,0.0145
7.57904e-08,0.0101
7.58001e-08,0.0053
7.58097e-08,0.0019
7.58193e-08,0.0009
7.58290e-08,0.0024
7.58386e-08,0.0056
7.58483e-08,0.0093
7.58579e-08,0.0123
7.58676e-08,0.0141
7.58772e-08,0.0148
7.58869e-08,0.0148
7.58965e-08,0.0148
7.59062e-08,0.0154
7.59158e-08,0.0169
7.59254e-08,0.0192
7.59351e-08,0.0217
7.59447e-08,0.0240
7.59544e-08,0.0255
7.59640e-08,0.0260
7.59737e-08,0.0252
7.59833e-08,0.0232
7.59930e-08,0.0203
7.60026e-08,0.0169
7.60122e-08,0.0137
7.60219e-08,0.0116
7.60315e-08,0.0113
7.60412e-08,0.0130
7.60508e-08,0.0166
7.60605e-08,0.0210
7.60701e-08,0.0252
7.60798e-08,0.0280
7.60894e-08,0.0289
7.60990e-08,0.0279
7.61087e-08,0.0258
7.61183e-08,0.0237
7.61280e-08,0.0226
7.61376e-08,0.0231
7.61473e-08,0.0253
7.61569e-08,0.0288
7.61666e-08,0.0329
7.61762e-08,0.0368
7.61859e-08,0.0399
7.61955e-08,0.0414
7.62051e-08,0.0412
7.62148e-08,0.0391
7.62244e-08,0.0358
7.62341e-08,0.0320
7.62437e-08,0.0284
7.62534e-08,0.0255
7.62630e-08,0.0234
7.62727e-08,0.0219
7.62823e-08,0.0204
7.62919e-08,0.0185
7.63016e-08,0.0159
7.63112e-08,0.0128
7.63209e-08,0.0096
7.63305e-08,0.0069
7.63402e-08,0.0050
7.63498e-08,0.0041
7.63595e-08,0.0042
7.63691e-08,0.0050
7.63788e-08,0.0062
7.63884e-08,0.0072
7.63980e-08,0.0078
7.64077e-08,0.0056
7.64173e-08,0.0037
7.64270e-08,0.0108
7.64366e-08,0.0271
7.64463e-08,0.0480
7.64559e-08,0.0757
7.64656e-08,0.1126
7.64752e-08,0.1568
7.64849e-08,0.2132
7.64945e-08,0.2802
7.65041e-08,0.3465
7.65138e-08,0.4065
7.65234e-08,0.4592
7.65331e-08,0.5018
7.65427e-08,0.5353
7.65524e-08,0.5627
7.65620e-08,0.5836
7.65717e-08,0.5975
7.65813e-08,0.6073
7.65909e-08,0.6145
7.66006e-08,0.6182
7.66102e-08,0.6196
7.66199e-08,0.6201
7.66295e-08,0.6194
7.66392e-08,0.6181
7.66488e-08,0.6176
7.66585e-08,0.6173
7.66681e-08,0.6168
7.66778e-08,0.6170
7.66874e-08,0.6175
7.66970e-08,0.6173
7.67067e-08,0.6169
7.67163e-08,0.6164
7.67260e-08,0.6143
7.67356e-08,0.6108
7.67453e-08,0.6079
7.67549e-08,0.6065
7.67646e-08,0.6072
7.67742e-08,0.6109
7.67838e-08,0.6181
7.67935e-08,0.6284
7.68031e-08,0.6407
7.68128e-08,0.6519
7.68224e-08,0.6580
7.68321e-08,0.6569
7.68417e-08,0.6488
7.68514e-08,0.6341
7.68610e-08,0.6129
7.68706e-08,0.5869
7.68803e-08,0.5583
7.68899e-08,0.5305
7.68996e-08,0.5081
7.69092e-08,0.4955
7.69189e-08,0.4941
7.69285e-08,0.5036
7.69382e-08,0.5225
7.69478e-08,0.5476
7.69575e-08,0.5757
7.69671e-08,0.6050
7.69767e-08,0.6349
7.69864e-08,0.6658
7.69960e-08,0.6983
7.70057e-08,0.7317
7.70153e-08,0.7642
7.70250e-08,0.7944
7.70346e-08,0.8223
7.70443e-08,0.8484
7.70539e-08,0.8735
7.70635e-08,0.8982
7.70732e-08,0.9226
7.70828e-08,0.9468
7.70925e-08,0.9709
7.71021e-08,0.9947
7.71118e-08,1.0182
7.71214e-08,1.0410
7.71311e-08,1.0627
7.71407e-08,1.0822
7.71504e-08,1.0988
7.71600e-08,1.1122
7.71696e-08,1.1220
7.71793e-08,1.1284
7.71889e-08,1.1325
7.71986e-08,1.1357
7.72082e-08,1.1394
7.72179e-08,1.1451
7.72275e-08,1.1533
7.72372e-08,1.1639
7.72468e-08,1.1763
7.72565e-08,1.1890
7.72661e-08,1.2004
7.72757e-08,1.2089
7.72854e-08,1.2137
7.72950e-08,1.2146
7.73047e-08,1.2120
7.73143e-08,1.2069
7.73240e-08,1.2007
7.73336e-08,1.1947
7.73433e-08,1.1905
7.73529e-08,1.1893
7.73625e-08,1.1919
7.73722e-08,1.1976
7.73818e-08,1.2052
7.73915e-08,1.2134
7.74011e-08,1.2212
7.74108e-08,1.2282
7.74204e-08,1.2346
7.74301e-08,1.2403
7.74397e-08,1.2448
7.74494e-08,1.2476
7.74590e-08,1.2477
7.74686e-08,1.2448
7.74783e-08,1.2388
7.74879e-08,1.2307
7.74976e-08,1.2214
7.75072e-08,1.2121
7.75169e-08,1.2036
7.75265e-08,1.1960
7.75362e-08,1.1898
7.75458e-08,1.1853
7.75554e-08,1.1826
7.75651e-08,1.1819
7.75747e-08,1.1825
7.75844e-08,1.1837
7.75940e-08,1.1843
7.76037e-08,1.1837
7.76133e-08,1.1816
7.76230e-08,1.1780
7.76326e-08,1.1736
7.76422e-08,1.1694
7.76519e-08,1.1662
7.76615e-08,1.1651
7.76712e-08,1.1569
7.76808e-08,1.1337
7.76905e-08,1.0932
7.77001e-08,1.0264
7.77098e-08,0.9345
7.77194e-08,0.8367
7.77291e-08,0.7390
7.77387e-08,0.6424
7.77483e-08,0.5595
7.77580e-08,0.4925
7.77676e-08,0.4354
7.77773e-08,0.3905
7.77869e-08,0.3584
7.77966e-08,0.3330
7.78062e-08,0.3144
7.78159e-08,0.3058
7.78255e-08,0.3038
7.78352e-08,0.3047
7.78448e-08,0.3114
7.78544e-08,0.3245
7.78641e-08,0.3430
7.78737e-08,0.3669
7.78834e-08,0.3886
7.78930e-08,0.4035
7.79027e-08,0.4131
7.79123e-08,0.4192
7.79220e-08,0.4237
7.79316e-08,0.4276
7.79412e-08,0.4305
7.79509e-08,0.4323
7.79605e-08,0.4343
7.79702e-08,0.4389
7.79798e-08,0.4448
7.79895e-08,0.4490
7.79991e-08,0.4496
7.80088e-08,0.4449
7.80184e-08,0.4327
7.80281e-08,0.4130
7.80377e-08,0.3885
7.80473e-08,0.3636
7.80570e-08,0.3445
7.80666e-08,0.3391
7.80763e-08,0.3541
7.80859e-08,0.3909
7.80956e-08,0.4460
7.81052e-08,0.5102
7.81149e-08,0.5712
7.81245e-08,0.6182
7.81341e-08,0.6458
7.81438e-08,0.6525
7.81534e-08,0.6407
7.81631e-08,0.6159
7.81727e-08,0.5834
7.81824e-08,0.5460
7.81920e-08,0.5044
7.82017e-08,0.4577
7.82113e-08,0.4049
7.82209e-08,0.3473
7.82306e-08,0.2878
7.82402e-08,0.2287
7.82499e-08,0.1715
7.82595e-08,0.1177
7.82692e-08,0.0697
7.82788e-08,0.0301
7.82885e-08,0.0003
7.82981e-08,-0.0206
7.83078e-08,-0.0347
7.83174e-08,-0.0445
7.83270e-08,-0.0520
7.83367e-08,-0.0588
7.83463e-08,-0.0658
7.83560e-08,-0.0731
7.83656e-08,-0.0800
7.83753e-08,-0.0849
7.83849e-08,-0.0862
7.83946e-08,-0.0831
7.84042e-08,-0.0756
7.84138e-08,-0.0634
7.84235e-08,-0.0479
7.84331e-08,-0.0323
7.84428e-08,-0.0203
7.84524e-08,-0.0157
7.84621e-08,-0.0206
7.84717e-08,-0.0346
7.84814e-08,-0.0547
7.84910e-08,-0.0764
7.85007e-08,-0.0951
7.85103e-08,-0.1069
7.85199e-08,-0.1094
7.85296e-08,-0.1029
7.85392e-08,-0.0900
7.85489e-08,-0.0745
7.85585e-08,-0.0603
7.85682e-08,-0.0503
7.85778e-08,-0.0451
7.85875e-08,-0.0436
7.85971e-08,-0.0437
7.86068e-08,-0.0439
7.86164e-08,-0.0440
7.86260e-08,-0.0446
7.86357e-08,-0.0474
7.86453e-08,-0.0533
7.86550e-08,-0.0627
7.86646e-08,-0.0747
7.86743e-08,-0.0880
7.86839e-08,-0.1010
7.86936e-08,-0.1125
7.87032e-08,-0.1214
7.87128e-08,-0.1272
7.87225e-08,-0.1291
7.87321e-08,-0.1267
7.87418e-08,-0.1200
7.87514e-08,-0.1100
7.87611e-08,-0.0989
7.87707e-08,-0.0885
7.87804e-08,-0.0804
7.87900e-08,-0.0750
7.87997e-08,-0.0718
7.88093e-08,-0.0696
7.88189e-08,-0.0669
7.88286e-08,-0.0619
7.88382e-08,-0.0536
7.88479e-08,-0.0414
7.88575e-08,-0.0261
7.88672e-08,-0.0093
7.88768e-08,0.0065
7.88865e-08,0.0190
7.88961e-08,0.0264
7.89057e-08,0.0281
7.89154e-08,0.0249
7.89250e-08,0.0187
7.89347e-08,0.0119
7.89443e-08,0.0065
7.89540e-08,0.0037
7.89636e-08,0.0034
7.89733e-08,0.0047
7.89829e-08,0.0067
7.89925e-08,0.0084
7.90022e-08,0.0093
7.90118e-08,0.0096
7.90215e-08,0.0100
7.90311e-08,0.0114
7.90408e-08,0.0143
7.90504e-08,0.0188
7.90601e-08,0.0241
7.90697e-08,0.0291
7.90794e-08,0.0325
7.90890e-08,0.0336
7.90986e-08,0.0323
7.91083e-08,0.0289
7.91179e-08,0.0242
7.91276e-08,0.0189
7.91372e-08,0.0137
7.91469e-08,0.0094
7.91565e-08,0.0068
7.91662e-08,0.0063
7.91758e-08,0.0085
7.91854e-08,0.0129
7.91951e-08,0.0188
7.92047e-08,0.0247
7.92144e-08,0.0292
7.92240e-08,0.0313
7.92337e-08,0.0309
7.92433e-08,0.0287
7.92530e-08,0.0259
7.92626e-08,0.0237
7.92723e-08,0.0231
7.92819e-08,0.0245
7.92915e-08,0.0278
7.93012e-08,0.0322
7.93108e-08,0.0368
7.93205e-08,0.0405
7.93301e-08,0.0425
7.93398e-08,0.0423
7.93494e-08,0.0402
7.93591e-08,0.0369
7.93687e-08,0.0333
7.93784e-08,0.0300
7.93880e-08,0.0273
7.93976e-08,0.0251
7.94073e-08,0.0229
7.94169e-08,0.0202
7.94266e-08,0.0167
7.94362e-08,0.0125
7.94459e-08,0.0080
7.94555e-08,0.0041
7.94652e-08,0.0012
7.94748e-08,-0.0001
7.94844e-08,0.0002
7.94941e-08,0.0018
7.95037e-08,0.0043
7.95134e-08,0.0069
7.95230e-08,0.0090
7.95327e-08,0.0100
7.95423e-08,0.0097
7.95520e-08,0.0082
7.95616e-08,0.0055
7.95713e-08,0.0021
7.95809e-08,-0.0014
7.95905e-08,-0.0044
7.96002e-08,-0.0064
7.96098e-08,-0.0070
7.96195e-08,-0.0061
7.96291e-08,-0.0040
7.96388e-08,-0.0015
7.96484e-08,0.0007
7.96581e-08,0.0018
7.96677e-08,0.0016
7.96773e-08,0.0002
7.96870e-08,-0.0018
7.96966e-08,-0.0037
7.97063e-08,-0.0049
7.97159e-08,-0.0051
7.97256e-08,-0.0045
7.97352e-08,-0.0035
7.97449e-08,-0.0024
7.97545e-08,-0.0017
7.97641e-08,-0.0016
7.97738e-08,-0.0020
7.97834e-08,-0.0028
7.97931e-08,-0.0036
7.98027e-08,-0.0042
7.98124e-08,-0.0043
7.98220e-08,-0.0039
7.98317e-08,-0.0033
7.98413e-08,-0.0028
7.98510e-08,-0.0029
7.98606e-08,-0.0037
7.98702e-08,-0.0053
7.98799e-08,-0.0074
7.98895e-08,-0.0097
7.98992e-08,-0.0116
7.99088e-08,-0.0128
7.99185e-08,-0.0131
7.99281e-08,-0.0124
7.99378e-08,-0.0108
7.99474e-08,-0.0086
7.99570e-08,-0.0062
7.99667e-08,-0.0039
7.99763e-08,-0.0021
7.99860e-08,-0.0011
7.99956e-08,-0.0009
8.00053e-08,-0.0014
8.00149e-08,-0.0024
8.00246e-08,-0.0034
8.00342e-08,-0.0041
8.00439e-08,-0.0043
8.00535e-08,-0.0037
8.00631e-08,-0.0026
8.00728e-08,-0.0013
8.00824e-08,0.0000
8.00921e-08,0.0009
8.01017e-08,0.0012
8.01114e-08,0.0010
8.01210e-08,0.0005
8.01307e-08,0.0001
8.01403e-08,0.0001
8.01500e-08,0.0005
8.01596e-08,0.0012
8.01692e-08,0.0019
8.01789e-08,0.0025
8.01885e-08,0.0026
8.01982e-08,0.0024
8.02078e-08,0.0018
8.02175e-08,0.0012
8.02271e-08,0.0007
8.02368e-08,0.0006
8.02464e-08,0.0009
8.02560e-08,0.0016
8.02657e-08,0.0026
8.02753e-08,0.0036
8.02850e-08,0.0045
8.02946e-08,0.0050
8.03043e-08,0.0050
8.03139e-08,0.0044
8.03236e-08,0.0034
8.03332e-08,0.0023
8.03429e-08,0.0013
8.03525e-08,0.0005
8.03621e-08,0.0003
8.03718e-08,0.0005
8.03814e-08,0.0012
8.03911e-08,0.0022
8.04007e-08,0.0033
8.04104e-08,0.0043
8.04200e-08,0.0051
8.04297e-08,0.0054
8.04393e-08,0.0054
8.04489e-08,0.0050
8.04586e-08,0.0046
8.04682e-08,0.0042
8.04779e-08,0.0040
8.04875e-08,0.0041
8.04972e-08,0.0043
8.05068e-08,0.0046
8.05165e-08,0.0048
8.05261e-08,0.0048
8.05357e-08,0.0045
8.05454e-08,0.0040
8.05550e-08,0.0035
8.05647e-08,0.0031
8.05743e-08,0.0031
8.05840e-08,0.0033
8.05936e-08,0.0037
8.06033e-08,0.0041
8.06129e-08,0.0044
8.06226e-08,0.0044
8.06322e-08,0.0040
8.06418e-08,0.0034
8.06515e-08,0.0027
8.06611e-08,0.0020
8.06708e-08,0.0015
8.06804e-08,0.0013
8.06901e-08,0.0013
8.06997e-08,0.0017
8.07094e-08,0.0022
8.07190e-08,0.0027
8.07286e-08,0.0032
8.07383e-08,0.0035
8.07479e-08,0.0034
8.07576e-08,0.0032
8.07672e-08,0.0026
8.07769e-08,0.0020
8.07865e-08,0.0015
8.07962e-08,0.0010
8.08058e-08,0.0008
8.08155e-08,0.0008
8.08251e-08,0.0010
8.08347e-08,0.0013
8.08444e-08,0.0017
8.08540e-08,0.0019
8.08637e-08,0.0020
8.08733e-08,0.0019
8.08830e-08,0.0018
8.08926e-08,0.0016
8.09023e-08,0.0015
8.09119e-08,0.0016
8.09216e-08,0.0017
8.09312e-08,0.0019
8.09408e-08,0.0021
8.09505e-08,0.0021
8.09601e-08,0.0019
8.09698e-08,0.0016
8.09794e-08,0.0012
8.09891e-08,0.0008
8.09987e-08,0.0005
8.10084e-08,0.0004
8.10180e-08,0.0006
8.10276e-08,0.0009
8.10373e-08,0.0013
8.10469e-08,0.0016
8.10566e-08,0.0018
8.10662e-08,0.0018
8.10759e-08,0.0016
8.10855e-08,0.0013
8.10952e-08,0.0009
8.11048e-08,0.0006
8.11145e-08,0.0004
8.11241e-08,0.0003
8.11337e-08,0.0004
8.11434e-08,0.0006
8.11530e-08,0.0009
8.11627e-08,0.0012
8.11723e-08,0.0015
8.11820e-08,0.0017
8.11916e-08,0.0018
8.12013e-08,0.0017
8.12109e-08,0.0015
8.12205e-08,0.0013
8.12302e-08,0.0012
8.12398e-08,0.0011
8.12495e-08,0.0012
8.12591e-08,0.0013
8.12688e-08,0.0014
8.12784e-08,0.0015
8.12881e-08,0.0015
8.12977e-08,0.0015
8.13073e-08,0.0014
8.13170e-08,0.0013
8.13266e-08,0.0013
8.13363e-08,0.0013
8.13459e-08,0.0014
8.13556e-08,0.0016
8.13652e-08,0.0019
8.13749e-08,0.0021
8.13845e-08,0.0022
8.13942e-08,0.0022
8.14038e-08,0.0020
8.14134e-08,0.0018
8.14231e-08,0.0015
8.14327e-08,0.0013
8.14424e-08,0.0012
8.14520e-08,0.0013
8.14617e-08,0.0014
8.14713e-08,0.0016
8.14810e-08,0.0018
8.14906e-08,0.0020
8.15002e-08,0.0021
8.15099e-08,0.0021
8.15195e-08,0.0021
8.15292e-08,0.0020
8.15388e-08,0.0018
8.15485e-08,0.0017
8.15581e-08,0.0016
8.15678e-08,0.0016
8.15774e-08,0.0016
8.15871e-08,0.0017
8.15967e-08,0.0018
8.16063e-08,0.0020
8.16160e-08,0.0020
8.16256e-08,0.0021
8.16353e-08,0.0021
8.16449e-08,0.0020
8.16546e-08,0.0020
8.16642e-08,0.0019
8.16739e-08,0.0019
8.16835e-08,0.0020
8.16932e-08,0.0021
8.17028e-08,0.0021
8.17124e-08,0.0021
8.17221e-08,0.0021
8.17317e-08,0.0020
8.17414e-08,0.0019
8.17510e-08,0.0018
8.17607e-08,0.0017
8.17703e-08,0.0016
8.17800e-08,0.0017
8.17896e-08,0.0018
8.17992e-08,0.0019
8.18089e-08,0.0021
8.18185e-08,0.0022
8.18282e-08,0.0022
8.18378e-08,0.0021
8.18475e-08,0.0020
