.HEADER
..NAMES
Time,V U2.A3
.DATA
7.15177e-08,0.4137
7.15273e-08,0.4596
7.15370e-08,0.4965
7.15466e-08,0.5258
7.15563e-08,0.5467
7.15659e-08,0.5627
7.15755e-08,0.5784
7.15852e-08,0.5931
7.15948e-08,0.6043
7.16045e-08,0.6140
7.16141e-08,0.6249
7.16238e-08,0.6368
7.16334e-08,0.6487
7.16431e-08,0.6601
7.16527e-08,0.6689
7.16623e-08,0.6735
7.16720e-08,0.6743
7.16816e-08,0.6716
7.16913e-08,0.6646
7.17009e-08,0.6535
7.17106e-08,0.6412
7.17202e-08,0.6307
7.17299e-08,0.6222
7.17395e-08,0.6150
7.17492e-08,0.6110
7.17588e-08,0.6117
7.17684e-08,0.6167
7.17781e-08,0.6249
7.17877e-08,0.6359
7.17974e-08,0.6492
7.18070e-08,0.6641
7.18167e-08,0.6800
7.18263e-08,0.6958
7.18360e-08,0.7085
7.18456e-08,0.7150
7.18552e-08,0.7141
7.18649e-08,0.7062
7.18745e-08,0.6916
7.18842e-08,0.6716
7.18938e-08,0.6491
7.19035e-08,0.6276
7.19131e-08,0.6094
7.19228e-08,0.5955
7.19324e-08,0.5870
7.19421e-08,0.5854
7.19517e-08,0.5907
7.19613e-08,0.6014
7.19710e-08,0.6145
7.19806e-08,0.6270
7.19903e-08,0.6370
7.19999e-08,0.6447
7.20096e-08,0.6521
7.20192e-08,0.6614
7.20289e-08,0.6751
7.20385e-08,0.6894
7.20482e-08,0.6833
7.20578e-08,0.6595
7.20674e-08,0.6263
7.20771e-08,0.5735
7.20867e-08,0.5105
7.20964e-08,0.4650
7.21060e-08,0.4323
7.21157e-08,0.4055
7.21253e-08,0.3894
7.21350e-08,0.3833
7.21446e-08,0.3812
7.21542e-08,0.3790
7.21639e-08,0.3785
7.21735e-08,0.3816
7.21832e-08,0.3831
7.21928e-08,0.3791
7.22025e-08,0.3746
7.22121e-08,0.3723
7.22218e-08,0.3701
7.22314e-08,0.3716
7.22411e-08,0.3859
7.22507e-08,0.4101
7.22603e-08,0.4316
7.22700e-08,0.4508
7.22796e-08,0.4725
7.22893e-08,0.4937
7.22989e-08,0.5122
7.23086e-08,0.5277
7.23182e-08,0.5371
7.23279e-08,0.5363
7.23375e-08,0.5256
7.23471e-08,0.5096
7.23568e-08,0.4906
7.23664e-08,0.4681
7.23761e-08,0.4446
7.23857e-08,0.4246
7.23954e-08,0.4079
7.24050e-08,0.3907
7.24147e-08,0.3739
7.24243e-08,0.3608
7.24339e-08,0.3514
7.24436e-08,0.3452
7.24532e-08,0.3456
7.24629e-08,0.3566
7.24725e-08,0.3791
7.24822e-08,0.4128
7.24918e-08,0.4554
7.25015e-08,0.5000
7.25111e-08,0.5370
7.25208e-08,0.5598
7.25304e-08,0.5666
7.25400e-08,0.5588
7.25497e-08,0.5401
7.25593e-08,0.5175
7.25690e-08,0.4978
7.25786e-08,0.4830
7.25883e-08,0.4705
7.25979e-08,0.4570
7.26076e-08,0.4403
7.26172e-08,0.4185
7.26268e-08,0.3903
7.26365e-08,0.3557
7.26461e-08,0.3145
7.26558e-08,0.2667
7.26654e-08,0.2138
7.26751e-08,0.1597
7.26847e-08,0.1083
7.26944e-08,0.0630
7.27040e-08,0.0271
7.27137e-08,0.0024
7.27233e-08,-0.0120
7.27329e-08,-0.0189
7.27426e-08,-0.0208
7.27522e-08,-0.0193
7.27619e-08,-0.0165
7.27715e-08,-0.0147
7.27812e-08,-0.0161
7.27908e-08,-0.0222
7.28005e-08,-0.0339
7.28101e-08,-0.0500
7.28198e-08,-0.0679
7.28294e-08,-0.0848
7.28390e-08,-0.0982
7.28487e-08,-0.1066
7.28583e-08,-0.1098
7.28680e-08,-0.1098
7.28776e-08,-0.1092
7.28873e-08,-0.1096
7.28969e-08,-0.1115
7.29066e-08,-0.1147
7.29162e-08,-0.1183
7.29258e-08,-0.1206
7.29355e-08,-0.1197
7.29451e-08,-0.1144
7.29548e-08,-0.1046
7.29644e-08,-0.0914
7.29741e-08,-0.0768
7.29837e-08,-0.0632
7.29934e-08,-0.0525
7.30030e-08,-0.0454
7.30127e-08,-0.0415
7.30223e-08,-0.0396
7.30319e-08,-0.0379
7.30416e-08,-0.0354
7.30512e-08,-0.0320
7.30609e-08,-0.0290
7.30705e-08,-0.0277
7.30802e-08,-0.0292
7.30898e-08,-0.0336
7.30995e-08,-0.0407
7.31091e-08,-0.0499
7.31187e-08,-0.0606
7.31284e-08,-0.0724
7.31380e-08,-0.0848
7.31477e-08,-0.0969
7.31573e-08,-0.1075
7.31670e-08,-0.1154
7.31766e-08,-0.1192
7.31863e-08,-0.1186
7.31959e-08,-0.1138
7.32055e-08,-0.1060
7.32152e-08,-0.0963
7.32248e-08,-0.0862
7.32345e-08,-0.0766
7.32441e-08,-0.0686
7.32538e-08,-0.0628
7.32634e-08,-0.0594
7.32731e-08,-0.0582
7.32827e-08,-0.0581
7.32924e-08,-0.0579
7.33020e-08,-0.0561
7.33116e-08,-0.0517
7.33213e-08,-0.0446
7.33309e-08,-0.0358
7.33406e-08,-0.0266
7.33502e-08,-0.0188
7.33599e-08,-0.0136
7.33695e-08,-0.0112
7.33792e-08,-0.0110
7.33888e-08,-0.0119
7.33985e-08,-0.0126
7.34081e-08,-0.0118
7.34177e-08,-0.0090
7.34274e-08,-0.0039
7.34370e-08,0.0030
7.34467e-08,0.0111
7.34563e-08,0.0194
7.34660e-08,0.0273
7.34756e-08,0.0342
7.34853e-08,0.0398
7.34949e-08,0.0443
7.35045e-08,0.0477
7.35142e-08,0.0501
7.35238e-08,0.0515
7.35335e-08,0.0517
7.35431e-08,0.0506
7.35528e-08,0.0483
7.35624e-08,0.0451
7.35721e-08,0.0413
7.35817e-08,0.0374
7.35914e-08,0.0334
7.36010e-08,0.0293
7.36106e-08,0.0249
7.36203e-08,0.0203
7.36299e-08,0.0157
7.36396e-08,0.0116
7.36492e-08,0.0084
7.36589e-08,0.0068
7.36685e-08,0.0066
7.36782e-08,0.0078
7.36878e-08,0.0099
7.36974e-08,0.0124
7.37071e-08,0.0147
7.37167e-08,0.0166
7.37264e-08,0.0177
7.37360e-08,0.0183
7.37457e-08,0.0183
7.37553e-08,0.0183
7.37650e-08,0.0186
7.37746e-08,0.0197
7.37842e-08,0.0217
7.37939e-08,0.0243
7.38035e-08,0.0272
7.38132e-08,0.0294
7.38228e-08,0.0303
7.38325e-08,0.0296
7.38421e-08,0.0274
7.38518e-08,0.0242
7.38614e-08,0.0207
7.38711e-08,0.0176
7.38807e-08,0.0155
7.38903e-08,0.0145
7.39000e-08,0.0147
7.39096e-08,0.0157
7.39193e-08,0.0173
7.39289e-08,0.0190
7.39386e-08,0.0207
7.39482e-08,0.0221
7.39579e-08,0.0228
7.39675e-08,0.0230
7.39771e-08,0.0224
7.39868e-08,0.0211
7.39964e-08,0.0193
7.40061e-08,0.0171
7.40157e-08,0.0147
7.40254e-08,0.0123
7.40350e-08,0.0101
7.40447e-08,0.0082
7.40543e-08,0.0065
7.40640e-08,0.0048
7.40736e-08,0.0030
7.40832e-08,0.0008
7.40929e-08,-0.0019
7.41025e-08,-0.0050
7.41122e-08,-0.0081
7.41218e-08,-0.0109
7.41315e-08,-0.0131
7.41411e-08,-0.0144
7.41508e-08,-0.0148
7.41604e-08,-0.0144
7.41701e-08,-0.0135
7.41797e-08,-0.0124
7.41893e-08,-0.0112
7.41990e-08,-0.0102
7.42086e-08,-0.0094
7.42183e-08,-0.0087
7.42279e-08,-0.0080
7.42376e-08,-0.0072
7.42472e-08,-0.0062
7.42569e-08,-0.0050
7.42665e-08,-0.0038
7.42761e-08,-0.0026
7.42858e-08,-0.0018
7.42954e-08,-0.0015
7.43051e-08,-0.0018
7.43147e-08,-0.0026
7.43244e-08,-0.0036
7.43340e-08,-0.0046
7.43437e-08,-0.0054
7.43533e-08,-0.0059
7.43630e-08,-0.0059
7.43726e-08,-0.0056
7.43822e-08,-0.0050
7.43919e-08,-0.0043
7.44015e-08,-0.0035
7.44112e-08,-0.0028
7.44208e-08,-0.0020
7.44305e-08,-0.0015
7.44401e-08,-0.0012
7.44498e-08,-0.0011
7.44594e-08,-0.0013
7.44690e-08,-0.0016
7.44787e-08,-0.0020
7.44883e-08,-0.0023
7.44980e-08,-0.0025
7.45076e-08,-0.0024
7.45173e-08,-0.0021
7.45269e-08,-0.0019
7.45366e-08,-0.0017
7.45462e-08,-0.0019
7.45558e-08,-0.0024
7.45655e-08,-0.0033
7.45751e-08,-0.0044
7.45848e-08,-0.0056
7.45944e-08,-0.0067
7.46041e-08,-0.0073
7.46137e-08,-0.0075
7.46234e-08,-0.0071
7.46330e-08,-0.0064
7.46427e-08,-0.0053
7.46523e-08,-0.0041
7.46619e-08,-0.0030
7.46716e-08,-0.0020
7.46812e-08,-0.0011
7.46909e-08,-0.0004
7.47005e-08,0.0003
7.47102e-08,0.0009
7.47198e-08,0.0016
7.47295e-08,0.0023
7.47391e-08,0.0030
7.47487e-08,0.0036
7.47584e-08,0.0042
7.47680e-08,0.0045
7.47777e-08,0.0048
7.47873e-08,0.0048
7.47970e-08,0.0047
7.48066e-08,0.0045
7.48163e-08,0.0043
7.48259e-08,0.0041
7.48356e-08,0.0040
7.48452e-08,0.0038
7.48548e-08,0.0038
7.48645e-08,0.0037
7.48741e-08,0.0038
7.48838e-08,0.0039
7.48934e-08,0.0041
7.49031e-08,0.0043
7.49127e-08,0.0044
7.49224e-08,0.0044
7.49320e-08,0.0044
7.49417e-08,0.0042
7.49513e-08,0.0041
7.49609e-08,0.0040
7.49706e-08,0.0040
7.49802e-08,0.0041
7.49899e-08,0.0042
7.49995e-08,0.0042
7.50092e-08,0.0042
7.50188e-08,0.0040
7.50285e-08,0.0036
7.50381e-08,0.0030
7.50477e-08,0.0024
7.50574e-08,0.0017
7.50670e-08,0.0012
7.50767e-08,0.0008
7.50863e-08,0.0007
7.50960e-08,0.0008
7.51056e-08,0.0010
7.51153e-08,0.0014
7.51249e-08,0.0017
7.51346e-08,0.0020
7.51442e-08,0.0023
7.51538e-08,0.0017
7.51635e-08,-0.0015
7.51731e-08,0.0019
7.51828e-08,0.0205
7.51924e-08,0.0481
7.52021e-08,0.0784
7.52117e-08,0.1170
7.52214e-08,0.1658
7.52310e-08,0.2237
7.52406e-08,0.2910
7.52503e-08,0.3614
7.52599e-08,0.4261
7.52696e-08,0.4787
7.52792e-08,0.5186
7.52889e-08,0.5484
7.52985e-08,0.5684
7.53082e-08,0.5785
7.53178e-08,0.5831
7.53274e-08,0.5863
7.53371e-08,0.5880
7.53467e-08,0.5880
7.53564e-08,0.5894
7.53660e-08,0.5940
7.53757e-08,0.6003
7.53853e-08,0.6072
7.53950e-08,0.6130
7.54046e-08,0.6160
7.54143e-08,0.6152
7.54239e-08,0.6121
7.54335e-08,0.6068
7.54432e-08,0.5991
7.54528e-08,0.5900
7.54625e-08,0.5819
7.54721e-08,0.5768
7.54818e-08,0.5744
7.54914e-08,0.5744
7.55011e-08,0.5786
7.55107e-08,0.5874
7.55203e-08,0.5996
7.55300e-08,0.6135
7.55396e-08,0.6283
7.55493e-08,0.6429
7.55589e-08,0.6567
7.55686e-08,0.6693
7.55782e-08,0.6796
7.55879e-08,0.6853
7.55975e-08,0.6847
7.56072e-08,0.6779
7.56168e-08,0.6657
7.56264e-08,0.6486
7.56361e-08,0.6279
7.56457e-08,0.6061
7.56554e-08,0.5857
7.56650e-08,0.5682
7.56747e-08,0.5552
7.56843e-08,0.5484
7.56940e-08,0.5494
7.57036e-08,0.5582
7.57133e-08,0.5728
7.57229e-08,0.5901
7.57325e-08,0.6068
7.57422e-08,0.6210
7.57518e-08,0.6331
7.57615e-08,0.6448
7.57711e-08,0.6583
7.57808e-08,0.6759
7.57904e-08,0.6886
7.58001e-08,0.6784
7.58097e-08,0.6531
7.58193e-08,0.6185
7.58290e-08,0.5638
7.58386e-08,0.5054
7.58483e-08,0.4652
7.58579e-08,0.4340
7.58676e-08,0.4083
7.58772e-08,0.3932
7.58869e-08,0.3874
7.58965e-08,0.3849
7.59062e-08,0.3829
7.59158e-08,0.3841
7.59254e-08,0.3890
7.59351e-08,0.3913
7.59447e-08,0.3887
7.59544e-08,0.3868
7.59640e-08,0.3870
7.59737e-08,0.3871
7.59833e-08,0.3924
7.59930e-08,0.4108
7.60026e-08,0.4352
7.60122e-08,0.4543
7.60219e-08,0.4711
7.60315e-08,0.4888
7.60412e-08,0.5047
7.60508e-08,0.5175
7.60605e-08,0.5275
7.60701e-08,0.5313
7.60798e-08,0.5256
7.60894e-08,0.5119
7.60990e-08,0.4947
7.61087e-08,0.4751
7.61183e-08,0.4524
7.61280e-08,0.4295
7.61376e-08,0.4104
7.61473e-08,0.3937
7.61569e-08,0.3767
7.61666e-08,0.3612
7.61762e-08,0.3503
7.61859e-08,0.3434
7.61955e-08,0.3404
7.62051e-08,0.3452
7.62148e-08,0.3606
7.62244e-08,0.3871
7.62341e-08,0.4237
7.62437e-08,0.4675
7.62534e-08,0.5107
7.62630e-08,0.5442
7.62727e-08,0.5625
7.62823e-08,0.5654
7.62919e-08,0.5545
7.63016e-08,0.5342
7.63112e-08,0.5114
7.63209e-08,0.4920
7.63305e-08,0.4768
7.63402e-08,0.4630
7.63498e-08,0.4479
7.63595e-08,0.4295
7.63691e-08,0.4061
7.63788e-08,0.3769
7.63884e-08,0.3415
7.63980e-08,0.2996
7.64077e-08,0.2512
7.64173e-08,0.1984
7.64270e-08,0.1453
7.64366e-08,0.0960
7.64463e-08,0.0536
7.64559e-08,0.0211
7.64656e-08,-0.0004
7.64752e-08,-0.0125
7.64849e-08,-0.0183
7.64945e-08,-0.0200
7.65041e-08,-0.0193
7.65138e-08,-0.0178
7.65234e-08,-0.0177
7.65331e-08,-0.0209
7.65427e-08,-0.0287
7.65524e-08,-0.0415
7.65620e-08,-0.0580
7.65717e-08,-0.0754
7.65813e-08,-0.0913
7.65909e-08,-0.1034
7.66006e-08,-0.1106
7.66102e-08,-0.1132
7.66199e-08,-0.1130
7.66295e-08,-0.1125
7.66392e-08,-0.1130
7.66488e-08,-0.1146
7.66585e-08,-0.1170
7.66681e-08,-0.1193
7.66778e-08,-0.1198
7.66874e-08,-0.1170
7.66970e-08,-0.1098
7.67067e-08,-0.0986
7.67163e-08,-0.0847
7.67260e-08,-0.0701
7.67356e-08,-0.0573
7.67453e-08,-0.0477
7.67549e-08,-0.0418
7.67646e-08,-0.0389
7.67742e-08,-0.0377
7.67838e-08,-0.0365
7.67935e-08,-0.0343
7.68031e-08,-0.0315
7.68128e-08,-0.0293
7.68224e-08,-0.0289
7.68321e-08,-0.0310
7.68417e-08,-0.0359
7.68514e-08,-0.0433
7.68610e-08,-0.0527
7.68706e-08,-0.0635
7.68803e-08,-0.0754
7.68899e-08,-0.0878
7.68996e-08,-0.0995
7.69092e-08,-0.1094
7.69189e-08,-0.1160
7.69285e-08,-0.1184
7.69382e-08,-0.1163
7.69478e-08,-0.1105
7.69575e-08,-0.1021
7.69671e-08,-0.0925
7.69767e-08,-0.0827
7.69864e-08,-0.0739
7.69960e-08,-0.0667
7.70057e-08,-0.0617
7.70153e-08,-0.0590
7.70250e-08,-0.0581
7.70346e-08,-0.0581
7.70443e-08,-0.0577
7.70539e-08,-0.0554
7.70635e-08,-0.0505
7.70732e-08,-0.0432
7.70828e-08,-0.0343
7.70925e-08,-0.0255
7.71021e-08,-0.0183
7.71118e-08,-0.0135
7.71214e-08,-0.0113
7.71311e-08,-0.0110
7.71407e-08,-0.0114
7.71504e-08,-0.0113
7.71600e-08,-0.0097
7.71696e-08,-0.0061
7.71793e-08,-0.0003
7.71889e-08,0.0070
7.71986e-08,0.0152
7.72082e-08,0.0233
7.72179e-08,0.0308
7.72275e-08,0.0372
7.72372e-08,0.0423
7.72468e-08,0.0462
7.72565e-08,0.0491
7.72661e-08,0.0510
7.72757e-08,0.0519
7.72854e-08,0.0517
7.72950e-08,0.0502
7.73047e-08,0.0476
7.73143e-08,0.0443
7.73240e-08,0.0404
7.73336e-08,0.0363
7.73433e-08,0.0322
7.73529e-08,0.0279
7.73625e-08,0.0233
7.73722e-08,0.0187
7.73818e-08,0.0143
7.73915e-08,0.0106
7.74011e-08,0.0081
7.74108e-08,0.0070
7.74204e-08,0.0074
7.74301e-08,0.0089
7.74397e-08,0.0111
7.74494e-08,0.0135
7.74590e-08,0.0156
7.74686e-08,0.0172
7.74783e-08,0.0181
7.74879e-08,0.0184
7.74976e-08,0.0184
7.75072e-08,0.0183
7.75169e-08,0.0187
7.75265e-08,0.0199
7.75362e-08,0.0219
7.75458e-08,0.0246
7.75554e-08,0.0272
7.75651e-08,0.0291
7.75747e-08,0.0297
7.75844e-08,0.0288
7.75940e-08,0.0264
7.76037e-08,0.0233
7.76133e-08,0.0200
7.76230e-08,0.0173
7.76326e-08,0.0156
7.76422e-08,0.0150
7.76519e-08,0.0154
7.76615e-08,0.0167
7.76712e-08,0.0183
7.76808e-08,0.0201
7.76905e-08,0.0217
7.77001e-08,0.0229
7.77098e-08,0.0234
7.77194e-08,0.0232
7.77291e-08,0.0224
7.77387e-08,0.0209
7.77483e-08,0.0189
7.77580e-08,0.0166
7.77676e-08,0.0141
7.77773e-08,0.0117
7.77869e-08,0.0095
7.77966e-08,0.0076
7.78062e-08,0.0058
7.78159e-08,0.0040
7.78255e-08,0.0020
7.78352e-08,-0.0003
7.78448e-08,-0.0031
7.78544e-08,-0.0060
7.78641e-08,-0.0090
7.78737e-08,-0.0115
7.78834e-08,-0.0133
7.78930e-08,-0.0143
7.79027e-08,-0.0144
7.79123e-08,-0.0139
7.79220e-08,-0.0130
7.79316e-08,-0.0119
7.79412e-08,-0.0108
7.79509e-08,-0.0098
7.79605e-08,-0.0091
7.79702e-08,-0.0084
7.79798e-08,-0.0077
7.79895e-08,-0.0069
7.79991e-08,-0.0059
7.80088e-08,-0.0047
7.80184e-08,-0.0035
7.80281e-08,-0.0024
7.80377e-08,-0.0017
7.80473e-08,-0.0015
7.80570e-08,-0.0019
7.80666e-08,-0.0028
7.80763e-08,-0.0038
7.80859e-08,-0.0048
7.80956e-08,-0.0054
7.81052e-08,-0.0057
7.81149e-08,-0.0056
7.81245e-08,-0.0052
7.81341e-08,-0.0045
7.81438e-08,-0.0037
7.81534e-08,-0.0029
7.81631e-08,-0.0021
7.81727e-08,-0.0015
7.81824e-08,-0.0010
7.81920e-08,-0.0008
7.82017e-08,-0.0008
7.82113e-08,-0.0011
7.82209e-08,-0.0015
7.82306e-08,-0.0019
7.82402e-08,-0.0022
7.82499e-08,-0.0023
7.82595e-08,-0.0023
7.82692e-08,-0.0021
7.82788e-08,-0.0019
7.82885e-08,-0.0018
7.82981e-08,-0.0021
7.83078e-08,-0.0027
7.83174e-08,-0.0036
7.83270e-08,-0.0047
7.83367e-08,-0.0058
7.83463e-08,-0.0067
7.83560e-08,-0.0072
7.83656e-08,-0.0072
7.83753e-08,-0.0067
7.83849e-08,-0.0059
7.83946e-08,-0.0048
7.84042e-08,-0.0037
7.84138e-08,-0.0025
7.84235e-08,-0.0016
7.84331e-08,-0.0007
7.84428e-08,-0.0000
7.84524e-08,0.0006
7.84621e-08,0.0012
7.84717e-08,0.0019
7.84814e-08,0.0026
7.84910e-08,0.0032
7.85007e-08,0.0039
7.85103e-08,0.0044
7.85199e-08,0.0047
7.85296e-08,0.0049
7.85392e-08,0.0048
7.85489e-08,0.0047
7.85585e-08,0.0045
7.85682e-08,0.0044
7.85778e-08,0.0042
7.85875e-08,0.0041
7.85971e-08,0.0040
7.86068e-08,0.0040
7.86164e-08,0.0040
7.86260e-08,0.0041
7.86357e-08,0.0042
7.86453e-08,0.0044
7.86550e-08,0.0045
7.86646e-08,0.0046
7.86743e-08,0.0046
7.86839e-08,0.0045
7.86936e-08,0.0043
7.87032e-08,0.0042
7.87128e-08,0.0041
7.87225e-08,0.0041
7.87321e-08,0.0042
7.87418e-08,0.0043
7.87514e-08,0.0043
7.87611e-08,0.0042
7.87707e-08,0.0039
7.87804e-08,0.0035
7.87900e-08,0.0029
7.87997e-08,0.0022
7.88093e-08,0.0016
7.88189e-08,0.0011
7.88286e-08,0.0008
7.88382e-08,0.0008
7.88479e-08,0.0009
7.88575e-08,0.0012
7.88672e-08,0.0016
7.88768e-08,0.0019
7.88865e-08,0.0022
7.88961e-08,0.0025
7.89057e-08,0.0012
7.89154e-08,-0.0017
7.89250e-08,0.0046
7.89347e-08,0.0258
7.89443e-08,0.0540
7.89540e-08,0.0853
7.89636e-08,0.1261
7.89733e-08,0.1766
7.89829e-08,0.2365
7.89925e-08,0.3052
7.90022e-08,0.3751
7.90118e-08,0.4378
7.90215e-08,0.4877
7.90311e-08,0.5254
7.90408e-08,0.5534
7.90504e-08,0.5712
7.90601e-08,0.5798
7.90697e-08,0.5840
7.90794e-08,0.5870
7.90890e-08,0.5883
7.90986e-08,0.5883
7.91083e-08,0.5903
7.91179e-08,0.5953
7.91276e-08,0.6019
7.91372e-08,0.6086
7.91469e-08,0.6141
7.91565e-08,0.6163
7.91662e-08,0.6149
7.91758e-08,0.6114
7.91854e-08,0.6057
7.91951e-08,0.5975
7.92047e-08,0.5884
7.92144e-08,0.5808
7.92240e-08,0.5763
7.92337e-08,0.5743
7.92433e-08,0.5750
7.92530e-08,0.5801
7.92626e-08,0.5897
7.92723e-08,0.6024
7.92819e-08,0.6165
7.92915e-08,0.6313
7.93012e-08,0.6459
7.93108e-08,0.6595
7.93205e-08,0.6718
7.93301e-08,0.6813
7.93398e-08,0.6859
7.93494e-08,0.6840
7.93591e-08,0.6761
7.93687e-08,0.6629
7.93784e-08,0.6449
7.93880e-08,0.6237
7.93976e-08,0.6020
7.94073e-08,0.5821
7.94169e-08,0.5654
7.94266e-08,0.5534
7.94362e-08,0.5481
7.94459e-08,0.5507
7.94555e-08,0.5609
7.94652e-08,0.5763
7.94748e-08,0.5937
7.94844e-08,0.6100
7.94941e-08,0.6237
7.95037e-08,0.6355
7.95134e-08,0.6474
7.95230e-08,0.6616
7.95327e-08,0.6801
7.95423e-08,0.6887
7.95520e-08,0.6743
7.95616e-08,0.6476
7.95713e-08,0.6096
7.95809e-08,0.5517
7.95905e-08,0.4962
7.96002e-08,0.4590
7.96098e-08,0.4285
7.96195e-08,0.4045
7.96291e-08,0.3917
7.96388e-08,0.3869
7.96484e-08,0.3846
7.96581e-08,0.3828
7.96677e-08,0.3850
7.96773e-08,0.3900
7.96870e-08,0.3911
7.96966e-08,0.3882
7.97063e-08,0.3869
7.97159e-08,0.3871
7.97256e-08,0.3875
7.97352e-08,0.3950
7.97449e-08,0.4157
7.97545e-08,0.4397
7.97641e-08,0.4577
7.97738e-08,0.4747
7.97834e-08,0.4923
7.97931e-08,0.5076
7.98027e-08,0.5199
7.98124e-08,0.5290
7.98220e-08,0.5312
7.98317e-08,0.5236
7.98413e-08,0.5088
7.98510e-08,0.4912
7.98606e-08,0.4710
7.98702e-08,0.4479
7.98799e-08,0.4255
7.98895e-08,0.4072
7.98992e-08,0.3906
7.99088e-08,0.3735
7.99185e-08,0.3588
7.99281e-08,0.3488
7.99378e-08,0.3426
7.99474e-08,0.3408
7.99570e-08,0.3474
7.99667e-08,0.3651
7.99763e-08,0.3936
7.99860e-08,0.4321
7.99956e-08,0.4765
8.00053e-08,0.5185
8.00149e-08,0.5492
8.00246e-08,0.5644
8.00342e-08,0.5644
8.00439e-08,0.5512
8.00535e-08,0.5298
8.00631e-08,0.5074
8.00728e-08,0.4889
8.00824e-08,0.4743
8.00921e-08,0.4604
8.01017e-08,0.4447
8.01114e-08,0.4255
8.01210e-08,0.4010
8.01307e-08,0.3705
8.01403e-08,0.3339
8.01500e-08,0.2906
8.01596e-08,0.2411
8.01692e-08,0.1879
8.01789e-08,0.1353
8.01885e-08,0.0871
8.01982e-08,0.0465
8.02078e-08,0.0161
8.02175e-08,-0.0033
8.02271e-08,-0.0140
8.02368e-08,-0.0188
8.02464e-08,-0.0200
8.02560e-08,-0.0189
8.02657e-08,-0.0175
8.02753e-08,-0.0180
8.02850e-08,-0.0220
8.02946e-08,-0.0308
8.03043e-08,-0.0445
8.03139e-08,-0.0614
8.03236e-08,-0.0787
8.03332e-08,-0.0940
8.03429e-08,-0.1052
8.03525e-08,-0.1114
8.03621e-08,-0.1132
8.03718e-08,-0.1128
8.03814e-08,-0.1125
8.03911e-08,-0.1132
8.04007e-08,-0.1150
8.04104e-08,-0.1175
8.04200e-08,-0.1196
8.04297e-08,-0.1195
8.04393e-08,-0.1159
8.04489e-08,-0.1079
8.04586e-08,-0.0960
8.04682e-08,-0.0817
8.04779e-08,-0.0673
8.04875e-08,-0.0551
8.04972e-08,-0.0462
8.05068e-08,-0.0410
8.05165e-08,-0.0386
8.05261e-08,-0.0375
8.05357e-08,-0.0361
8.05454e-08,-0.0337
8.05550e-08,-0.0309
8.05647e-08,-0.0290
8.05743e-08,-0.0290
8.05840e-08,-0.0317
8.05936e-08,-0.0371
8.06033e-08,-0.0450
8.06129e-08,-0.0546
8.06226e-08,-0.0657
8.06322e-08,-0.0778
8.06418e-08,-0.0901
8.06515e-08,-0.1016
8.06611e-08,-0.1109
8.06708e-08,-0.1168
8.06804e-08,-0.1183
8.06901e-08,-0.1154
8.06997e-08,-0.1090
8.07094e-08,-0.1002
8.07190e-08,-0.0905
8.07286e-08,-0.0808
8.07383e-08,-0.0723
8.07479e-08,-0.0655
8.07576e-08,-0.0609
8.07672e-08,-0.0586
8.07769e-08,-0.0580
8.07865e-08,-0.0580
8.07962e-08,-0.0573
8.08058e-08,-0.0546
8.08155e-08,-0.0492
8.08251e-08,-0.0415
8.08347e-08,-0.0325
8.08444e-08,-0.0238
8.08540e-08,-0.0170
8.08637e-08,-0.0128
8.08733e-08,-0.0111
8.08830e-08,-0.0110
8.08926e-08,-0.0114
8.09023e-08,-0.0111
8.09119e-08,-0.0091
8.09216e-08,-0.0050
8.09312e-08,0.0011
8.09408e-08,0.0087
8.09505e-08,0.0169
8.09601e-08,0.0250
8.09698e-08,0.0323
8.09794e-08,0.0384
8.09891e-08,0.0433
8.09987e-08,0.0470
8.10084e-08,0.0496
8.10180e-08,0.0514
8.10276e-08,0.0521
8.10373e-08,0.0516
8.10469e-08,0.0499
8.10566e-08,0.0471
8.10662e-08,0.0436
8.10759e-08,0.0397
8.10855e-08,0.0356
8.10952e-08,0.0314
8.11048e-08,0.0271
8.11145e-08,0.0225
8.11241e-08,0.0179
8.11337e-08,0.0136
8.11434e-08,0.0101
8.11530e-08,0.0078
8.11627e-08,0.0071
8.11723e-08,0.0077
8.11820e-08,0.0094
8.11916e-08,0.0117
8.12013e-08,0.0140
8.12109e-08,0.0160
8.12205e-08,0.0175
8.12302e-08,0.0183
8.12398e-08,0.0185
8.12495e-08,0.0184
8.12591e-08,0.0184
8.12688e-08,0.0189
8.12784e-08,0.0203
8.12881e-08,0.0225
8.12977e-08,0.0252
8.13073e-08,0.0277
8.13170e-08,0.0294
8.13266e-08,0.0297
8.13363e-08,0.0285
8.13459e-08,0.0259
8.13556e-08,0.0227
8.13652e-08,0.0195
8.13749e-08,0.0169
8.13845e-08,0.0154
8.13942e-08,0.0151
8.14038e-08,0.0157
8.14134e-08,0.0170
8.14231e-08,0.0188
8.14327e-08,0.0205
8.14424e-08,0.0221
8.14520e-08,0.0231
8.14617e-08,0.0235
8.14713e-08,0.0232
8.14810e-08,0.0222
8.14906e-08,0.0206
8.15002e-08,0.0185
8.15099e-08,0.0162
8.15195e-08,0.0137
8.15292e-08,0.0114
8.15388e-08,0.0092
8.15485e-08,0.0073
8.15581e-08,0.0055
8.15678e-08,0.0037
8.15774e-08,0.0017
8.15871e-08,-0.0008
8.15967e-08,-0.0036
8.16063e-08,-0.0066
